panel,partition,group,structure_id,pocket_id,ec1,native6,common4,metal_symbols,matched_site_keys
pinmymetal,train,4i5n,4i5n__chain_C__EC_3.1.3.16,4i5n__chain_C__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""4i5n"",""3.1.3.16"",""C_501""],[""4i5n"",""3.1.3.16"",""C_502""]]"
pinmymetal,train,4i75,4i75__chain_A__EC_3.2.2.1,4i75__chain_A__EC_3.2.2.1_METAL_0,3,5,3,NI,"[[""4i75"",""3.2.2.1"",""A_402""]]"
pinmymetal,train,4idz,4idz__chain_A__EC_1.14.11.-,4idz__chain_A__EC_1.14.11.-_METAL_0,1,5,3,NI,"[[""4idz"",""1.14.11.-"",""A_603""]]"
pinmymetal,train,4iqj,4iqj__chain_A__EC_2.7.7.7,4iqj__chain_A__EC_2.7.7.7_METAL_0,2,2,2,ZN,"[[""4iqj"",""2.7.7.7"",""A_1301""],[""4iqj"",""2.7.7.7"",""A_1303""]]"
pinmymetal,train,4iqj,4iqj__chain_A__EC_2.7.7.7,4iqj__chain_A__EC_2.7.7.7_METAL_1,2,2,2,ZN,"[[""4iqj"",""2.7.7.7"",""A_1302""]]"
pinmymetal,train,4j6o,4j6o__chain_A__EC_3.1.3.16,4j6o__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""4j6o"",""3.1.3.16"",""A_508""]]"
pinmymetal,train,4jh4,4jh4__chain_A__EC_2.5.1.-,4jh4__chain_A__EC_2.5.1.-_METAL_0,2,5,3,NI,"[[""4jh4"",""2.5.1.-"",""A_201""]]"
pinmymetal,train,4jht,4jht__chain_A__EC_1.14.11.33,4jht__chain_A__EC_1.14.11.33_METAL_0,1,0,0,MN,"[[""4jht"",""1.14.11.33"",""A_304""]]"
pinmymetal,train,4jx4,4jx4__chain_A__EC_6.4.1.1,4jx4__chain_A__EC_6.4.1.1_METAL_0,6,2,2,ZN,"[[""4jx4"",""6.4.1.1"",""A_1101""]]"
pinmymetal,train,4krv,4krv__chain_A__EC_2.4.1.22,4krv__chain_A__EC_2.4.1.22_METAL_0,2,0,0,MN,"[[""4krv"",""2.4.1.22"",""A_501""]]"
pinmymetal,train,4lac,4lac__chain_C__EC_3.1.3.16,4lac__chain_C__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""4lac"",""3.1.3.16"",""C_501""],[""4lac"",""3.1.3.16"",""C_502""]]"
pinmymetal,train,4liv,4liv__chain_A__EC_1.14.11.-,4liv__chain_A__EC_1.14.11.-_METAL_0,1,4,3,CO,"[[""4liv"",""1.14.11.-"",""A_501""]]"
pinmymetal,train,4lta,4lta__chain_A__EC_5.3.1.9,4lta__chain_A__EC_5.3.1.9_METAL_0,5,0,0,MN,"[[""4lta"",""5.3.1.9"",""A_201""]]"
pinmymetal,train,4luk,4luk__chain_A__EC_5.3.1.9,4luk__chain_A__EC_5.3.1.9_METAL_0,5,0,0,MN,"[[""4luk"",""5.3.1.9"",""A_201""]]"
pinmymetal,train,4lul,4lul__chain_A__EC_5.3.1.9,4lul__chain_A__EC_5.3.1.9_METAL_0,5,0,0,MN,"[[""4lul"",""5.3.1.9"",""A_201""]]"
pinmymetal,train,4lum,4lum__chain_A__EC_5.3.1.9,4lum__chain_A__EC_5.3.1.9_METAL_0,5,0,0,MN,"[[""4lum"",""5.3.1.9"",""A_201""]]"
pinmymetal,train,4m6r,4m6r__chain_A__EC_4.2.1.109,4m6r__chain_A__EC_4.2.1.109_METAL_0,4,2,2,ZN,"[[""4m6r"",""4.2.1.109"",""A_301""]]"
pinmymetal,train,4m73,4m73__chain_A__EC_2.1.1.-,4m73__chain_A__EC_2.1.1.-_METAL_0,2,3,3,FE,"[[""4m73"",""2.1.1.-"",""A_403""]]"
pinmymetal,train,4mca,4mca__chain_A__EC_1.1.1.6,4mca__chain_A__EC_1.1.1.6_METAL_0,1,2,2,ZN,"[[""4mca"",""1.1.1.6"",""A_1000""]]"
pinmymetal,train,4nhk,4nhk__chain_A__EC_1.14.11.-,4nhk__chain_A__EC_1.14.11.-_METAL_0,1,0,0,MN,"[[""4nhk"",""1.14.11.-"",""A_701""]]"
pinmymetal,train,4nhl,4nhl__chain_A__EC_1.14.11.-,4nhl__chain_A__EC_1.14.11.-_METAL_0,1,0,0,MN,"[[""4nhl"",""1.14.11.-"",""A_701""]]"
pinmymetal,train,4nhy,4nhy__chain_A__EC_1.14.11.-,4nhy__chain_A__EC_1.14.11.-_METAL_0,1,0,0,MN,"[[""4nhy"",""1.14.11.-"",""A_601""]]"
pinmymetal,train,4nid,4nid__chain_A__EC_1.14.11.33,4nid__chain_A__EC_1.14.11.33_METAL_0,1,0,0,MN,"[[""4nid"",""1.14.11.33"",""A_301""]]"
pinmymetal,train,4nig,4nig__chain_A__EC_1.14.11.33,4nig__chain_A__EC_1.14.11.33_METAL_0,1,0,0,MN,"[[""4nig"",""1.14.11.33"",""A_301""]]"
pinmymetal,train,4nii,4nii__chain_A__EC_1.14.11.33,4nii__chain_A__EC_1.14.11.33_METAL_0,1,0,0,MN,"[[""4nii"",""1.14.11.33"",""A_301""]]"
pinmymetal,train,4nj4,4nj4__chain_A__EC_1.14.11.-,4nj4__chain_A__EC_1.14.11.-_METAL_0,1,0,0,MN,"[[""4nj4"",""1.14.11.-"",""A_301""]]"
pinmymetal,train,4njq,4njq__chain_A__EC_3.4.11.-,4njq__chain_A__EC_3.4.11.-_METAL_0,3,4,3,CO,"[[""4njq"",""3.4.11.-"",""A_501""],[""4njq"",""3.4.11.-"",""A_502""]]"
pinmymetal,train,4nm6,4nm6__chain_A__EC_1.14.11.-,4nm6__chain_A__EC_1.14.11.-_METAL_0,1,2,2,ZN,"[[""4nm6"",""1.14.11.-"",""A_2001""]]"
pinmymetal,train,4nnc,4nnc__chain_A__EC_4.1.3.-,4nnc__chain_A__EC_4.1.3.-_METAL_0,4,4,3,CO,"[[""4nnc"",""4.1.3.-"",""A_601""]]"
pinmymetal,train,4npl,4npl__chain_A__EC_1.14.11.-,4npl__chain_A__EC_1.14.11.-_METAL_0,1,0,0,MN,"[[""4npl"",""1.14.11.-"",""A_300""]]"
pinmymetal,train,4npm,4npm__chain_A__EC_1.14.11.-,4npm__chain_A__EC_1.14.11.-_METAL_0,1,0,0,MN,"[[""4npm"",""1.14.11.-"",""A_300""]]"
pinmymetal,train,4nro,4nro__chain_A__EC_1.14.11.-,4nro__chain_A__EC_1.14.11.-_METAL_0,1,0,0,MN,"[[""4nro"",""1.14.11.-"",""A_301""]]"
pinmymetal,train,4nrq,4nrq__chain_A__EC_1.14.11.-,4nrq__chain_A__EC_1.14.11.-_METAL_0,1,0,0,MN,"[[""4nrq"",""1.14.11.-"",""A_302""]]"
pinmymetal,train,4nub,4nub__chain_A__EC_1.14.11.-,4nub__chain_A__EC_1.14.11.-_METAL_0,1,3,3,FE,"[[""4nub"",""1.14.11.-"",""A_401""]]"
pinmymetal,train,4o1j,4o1j__chain_A__EC_4.2.1.1,4o1j__chain_A__EC_4.2.1.1_METAL_0,4,2,2,ZN,"[[""4o1j"",""4.2.1.1"",""A_301""]]"
pinmymetal,train,4o7x,4o7x__chain_A__EC_1.14.11.-,4o7x__chain_A__EC_1.14.11.-_METAL_0,1,0,0,MN,"[[""4o7x"",""1.14.11.-"",""A_301""]]"
pinmymetal,train,4oct,4oct__chain_A__EC_1.14.11.-,4oct__chain_A__EC_1.14.11.-_METAL_0,1,0,0,MN,"[[""4oct"",""1.14.11.-"",""A_501""]]"
pinmymetal,train,4oic,4oic__chain_B__EC_3.1.3.16,4oic__chain_B__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""4oic"",""3.1.3.16"",""B_501""],[""4oic"",""3.1.3.16"",""B_502""]]"
pinmymetal,train,4oic,4oic__chain_B__EC_3.1.3.16,4oic__chain_B__EC_3.1.3.16_METAL_1,3,0,0,MN,"[[""4oic"",""3.1.3.16"",""B_503""]]"
pinmymetal,train,4oko,4oko__chain_A__EC_3.4.-.-,4oko__chain_A__EC_3.4.-.-_METAL_0,3,2,2,ZN,"[[""4oko"",""3.4.-.-"",""A_401""]]"
pinmymetal,train,4ooe,4ooe__chain_A__EC_1.1.1.267,4ooe__chain_A__EC_1.1.1.267_METAL_0,1,0,0,MN,"[[""4ooe"",""1.1.1.267"",""A_501""]]"
pinmymetal,train,4oof,4oof__chain_A__EC_1.1.1.267,4oof__chain_A__EC_1.1.1.267_METAL_0,1,0,0,MN,"[[""4oof"",""1.1.1.267"",""A_401""]]"
pinmymetal,train,4p1b,4p1b__chain_A__EC_1.14.13.-,4p1b__chain_A__EC_1.14.13.-_METAL_0,1,3,3,FE,"[[""4p1b"",""1.14.13.-"",""A_501""],[""4p1b"",""1.14.13.-"",""A_502""]]"
pinmymetal,train,4p7w,4p7w__chain_A__EC_1.14.11.-,4p7w__chain_A__EC_1.14.11.-_METAL_0,1,4,3,CO,"[[""4p7w"",""1.14.11.-"",""A_301""]]"
pinmymetal,train,4p7x,4p7x__chain_A__EC_1.14.11.-,4p7x__chain_A__EC_1.14.11.-_METAL_0,1,4,3,CO,"[[""4p7x"",""1.14.11.-"",""A_301""]]"
pinmymetal,train,4pfh,4pfh__chain_A__EC_5.3.1.-,4pfh__chain_A__EC_5.3.1.-_METAL_0,5,0,0,MN,"[[""4pfh"",""5.3.1.-"",""A_501""]]"
pinmymetal,train,4pgl,4pgl__chain_A__EC_5.3.1.-,4pgl__chain_A__EC_5.3.1.-_METAL_0,5,0,0,MN,"[[""4pgl"",""5.3.1.-"",""A_501""]]"
pinmymetal,train,4piz,4piz__chain_A__EC_1.13.11.20,4piz__chain_A__EC_1.13.11.20_METAL_0,1,3,3,FE,"[[""4piz"",""1.13.11.20"",""A_501""]]"
pinmymetal,train,4pxb,4pxb__chain_A__EC_3.5.3.19,4pxb__chain_A__EC_3.5.3.19_METAL_0,3,0,0,MN,"[[""4pxb"",""3.5.3.19"",""A_501""],[""4pxb"",""3.5.3.19"",""A_502""]]"
pinmymetal,train,4q0p,4q0p__chain_A__EC_5.3.1.-,4q0p__chain_A__EC_5.3.1.-_METAL_0,5,4,3,CO,"[[""4q0p"",""5.3.1.-"",""A_501""]]"
pinmymetal,train,4q0q,4q0q__chain_A__EC_5.3.1.-,4q0q__chain_A__EC_5.3.1.-_METAL_0,5,4,3,CO,"[[""4q0q"",""5.3.1.-"",""A_501""]]"
pinmymetal,train,4q0s,4q0s__chain_A__EC_5.3.1.-,4q0s__chain_A__EC_5.3.1.-_METAL_0,5,4,3,CO,"[[""4q0s"",""5.3.1.-"",""A_501""]]"
pinmymetal,train,4q0u,4q0u__chain_A__EC_5.3.1.-,4q0u__chain_A__EC_5.3.1.-_METAL_0,5,4,3,CO,"[[""4q0u"",""5.3.1.-"",""A_501""]]"
pinmymetal,train,4q0v,4q0v__chain_A__EC_5.3.1.-,4q0v__chain_A__EC_5.3.1.-_METAL_0,5,4,3,CO,"[[""4q0v"",""5.3.1.-"",""A_501""]]"
pinmymetal,train,4q3w,4q3w__chain_A__EC_1.14.16.1,4q3w__chain_A__EC_1.14.16.1_METAL_0,1,4,3,CO,"[[""4q3w"",""1.14.16.1"",""A_301""]]"
pinmymetal,train,4q3x,4q3x__chain_A__EC_1.14.16.1,4q3x__chain_A__EC_1.14.16.1_METAL_0,1,4,3,CO,"[[""4q3x"",""1.14.16.1"",""A_301""]]"
pinmymetal,train,4q3y,4q3y__chain_A__EC_1.14.16.1,4q3y__chain_A__EC_1.14.16.1_METAL_0,1,4,3,CO,"[[""4q3y"",""1.14.16.1"",""A_301""]]"
pinmymetal,train,4q3z,4q3z__chain_A__EC_1.14.16.1,4q3z__chain_A__EC_1.14.16.1_METAL_0,1,4,3,CO,"[[""4q3z"",""1.14.16.1"",""A_301""]]"
pinmymetal,train,4qkn,4qkn__chain_A__EC_1.14.11.-,4qkn__chain_A__EC_1.14.11.-_METAL_0,1,0,0,MN,"[[""4qkn"",""1.14.11.-"",""A_603""]]"
pinmymetal,train,4qn9,4qn9__chain_A__EC_3.1.4.54,4qn9__chain_A__EC_3.1.4.54_METAL_0,3,2,2,ZN,"[[""4qn9"",""3.1.4.54"",""A_501""],[""4qn9"",""3.1.4.54"",""A_502""]]"
pinmymetal,train,4qpx,4qpx__chain_A__EC_2.7.7.48,4qpx__chain_A__EC_2.7.7.48_METAL_0,2,0,0,MN,"[[""4qpx"",""2.7.7.48"",""A_602""],[""4qpx"",""2.7.7.48"",""A_603""]]"
pinmymetal,train,4qwn,4qwn__chain_A__EC_1.14.11.27,4qwn__chain_A__EC_1.14.11.27_METAL_0,1,5,3,NI,"[[""4qwn"",""1.14.11.27"",""A_702""]]"
pinmymetal,train,4qx7,4qx7__chain_A__EC_1.14.11.27,4qx7__chain_A__EC_1.14.11.27_METAL_0,1,5,3,NI,"[[""4qx7"",""1.14.11.27"",""A_702""]]"
pinmymetal,train,4qx8,4qx8__chain_A__EC_1.14.11.27,4qx8__chain_A__EC_1.14.11.27_METAL_0,1,5,3,NI,"[[""4qx8"",""1.14.11.27"",""A_601""]]"
pinmymetal,train,4qxb,4qxb__chain_A__EC_1.14.11.27,4qxb__chain_A__EC_1.14.11.27_METAL_0,1,5,3,NI,"[[""4qxb"",""1.14.11.27"",""A_601""]]"
pinmymetal,train,4r79,4r79__chain_A__EC_3.1.-.-,4r79__chain_A__EC_3.1.-.-_METAL_0,3,0,0,MN,"[[""4r79"",""3.1.-.-"",""A_401""]]"
pinmymetal,train,4ra2,4ra2__chain_A__EC_3.1.3.16,4ra2__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""4ra2"",""3.1.3.16"",""A_401""],[""4ra2"",""3.1.3.16"",""A_402""]]"
pinmymetal,train,4raf,4raf__chain_A__EC_3.1.3.16,4raf__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""4raf"",""3.1.3.16"",""A_401""]]"
pinmymetal,train,4rag,4rag__chain_A__EC_3.1.3.16,4rag__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""4rag"",""3.1.3.16"",""A_401""]]"
pinmymetal,train,4rcv,4rcv__chain_A__EC_1.1.1.267,4rcv__chain_A__EC_1.1.1.267_METAL_0,1,0,0,MN,"[[""4rcv"",""1.1.1.267"",""A_401""]]"
pinmymetal,train,4rfr,4rfr__chain_B__EC_1.14.11.33,4rfr__chain_B__EC_1.14.11.33_METAL_0,1,0,0,MN,"[[""4rfr"",""1.14.11.33"",""B_302""]]"
pinmymetal,train,4rpa,4rpa__chain_A__EC_3.6.1.1,4rpa__chain_A__EC_3.6.1.1_METAL_0,3,0,0,MN,"[[""4rpa"",""3.6.1.1"",""A_500""],[""4rpa"",""3.6.1.1"",""A_501""]]"
pinmymetal,train,4rt5,4rt5__chain_A__EC_4.4.1.5,4rt5__chain_A__EC_4.4.1.5_METAL_0,4,5,3,NI,"[[""4rt5"",""4.4.1.5"",""A_201""]]"
pinmymetal,train,4ruh,4ruh__chain_A__EC_3.4.13.18,4ruh__chain_A__EC_3.4.13.18_METAL_0,3,0,0,MN,"[[""4ruh"",""3.4.13.18"",""A_502""],[""4ruh"",""3.4.13.18"",""A_503""]]"
pinmymetal,train,4s26,4s26__chain_A__EC_4.1.99.17,4s26__chain_A__EC_4.1.99.17_METAL_0,4,2,2,ZN,"[[""4s26"",""4.1.99.17"",""A_704""]]"
pinmymetal,train,4s2r,4s2r__chain_P__EC_3.4.11.9,4s2r__chain_P__EC_3.4.11.9_METAL_0,3,2,2,ZN,"[[""4s2r"",""3.4.11.9"",""P_701""],[""4s2r"",""3.4.11.9"",""P_702""]]"
pinmymetal,train,4tm7,4tm7__chain_A__EC_3.1.1.31,4tm7__chain_A__EC_3.1.1.31_METAL_6,3,1,1,CU,"[[""4tm7"",""3.1.1.31"",""A_311""]]"
pinmymetal,train,4tn7,4tn7__chain_A__EC_1.14.11.27,4tn7__chain_A__EC_1.14.11.27_METAL_0,1,3,3,FE,"[[""4tn7"",""1.14.11.27"",""A_601""]]"
pinmymetal,train,4twe,4twe__chain_A__EC_3.4.17.21,4twe__chain_A__EC_3.4.17.21_METAL_0,3,2,2,ZN,"[[""4twe"",""3.4.17.21"",""A_801""],[""4twe"",""3.4.17.21"",""A_802""]]"
pinmymetal,train,4v06,4v06__chain_A__EC_1.14.16.4,4v06__chain_A__EC_1.14.16.4_METAL_0,1,3,3,FE,"[[""4v06"",""1.14.16.4"",""A_1491""]]"
pinmymetal,train,4wb7,4wb7__chain_A__EC_2.7.11.11,4wb7__chain_A__EC_2.7.11.11_METAL_0,2,2,2,ZN,"[[""4wb7"",""2.7.11.11"",""A_502""],[""4wb7"",""2.7.11.11"",""A_503""]]"
pinmymetal,train,4wfo,4wfo__chain_A__EC_1.13.11.12,4wfo__chain_A__EC_1.13.11.12_METAL_0,1,0,0,MN,"[[""4wfo"",""1.13.11.12"",""A_901""]]"
pinmymetal,train,4wha,4wha__chain_A__EC_1.13.11.12,4wha__chain_A__EC_1.13.11.12_METAL_0,1,3,3,FE,"[[""4wha"",""1.13.11.12"",""A_901""]]"
pinmymetal,train,4wlz,4wlz__chain_A__EC_2.4.2.-,4wlz__chain_A__EC_2.4.2.-_METAL_0,2,0,0,MN,"[[""4wlz"",""2.4.2.-"",""A_401""]]"
pinmymetal,train,4wma,4wma__chain_A__EC_2.4.2.-,4wma__chain_A__EC_2.4.2.-_METAL_0,2,0,0,MN,"[[""4wma"",""2.4.2.-"",""A_401""]]"
pinmymetal,train,4wmb,4wmb__chain_A__EC_2.4.2.-,4wmb__chain_A__EC_2.4.2.-_METAL_0,2,0,0,MN,"[[""4wmb"",""2.4.2.-"",""A_401""]]"
pinmymetal,train,4wmi,4wmi__chain_A__EC_2.4.2.-,4wmi__chain_A__EC_2.4.2.-_METAL_0,2,0,0,MN,"[[""4wmi"",""2.4.2.-"",""A_401""]]"
pinmymetal,train,4wmk,4wmk__chain_A__EC_2.4.2.-,4wmk__chain_A__EC_2.4.2.-_METAL_0,2,0,0,MN,"[[""4wmk"",""2.4.2.-"",""A_401""]]"
pinmymetal,train,4wn2,4wn2__chain_A__EC_2.4.2.-,4wn2__chain_A__EC_2.4.2.-_METAL_0,2,0,0,MN,"[[""4wn2"",""2.4.2.-"",""A_401""]]"
pinmymetal,train,4wnh,4wnh__chain_A__EC_2.4.2.-,4wnh__chain_A__EC_2.4.2.-_METAL_0,2,0,0,MN,"[[""4wnh"",""2.4.2.-"",""A_401""]]"
pinmymetal,train,4wsq,4wsq__chain_A__EC_2.7.11.1,4wsq__chain_A__EC_2.7.11.1_METAL_2,2,2,2,ZN,"[[""4wsq"",""2.7.11.1"",""A_403""]]"
pinmymetal,train,4xds,4xds__chain_A__EC_3.1.5.1,4xds__chain_A__EC_3.1.5.1_METAL_0,3,5,3,NI,"[[""4xds"",""3.1.5.1"",""A_601""]]"
pinmymetal,train,4xez,4xez__chain_A__EC_1.13.11.20,4xez__chain_A__EC_1.13.11.20_METAL_0,1,3,3,FE,"[[""4xez"",""1.13.11.20"",""A_501""]]"
pinmymetal,train,4xfb,4xfb__chain_A__EC_1.13.11.20,4xfb__chain_A__EC_1.13.11.20_METAL_0,1,3,3,FE,"[[""4xfb"",""1.13.11.20"",""A_501""]]"
pinmymetal,train,4xfg,4xfg__chain_A__EC_1.13.11.20,4xfg__chain_A__EC_1.13.11.20_METAL_0,1,3,3,FE,"[[""4xfg"",""1.13.11.20"",""A_501""]]"
pinmymetal,train,4xfh,4xfh__chain_A__EC_1.13.11.20,4xfh__chain_A__EC_1.13.11.20_METAL_0,1,3,3,FE,"[[""4xfh"",""1.13.11.20"",""A_501""]]"
pinmymetal,train,4xiy,4xiy__chain_A__EC_1.1.1.86,4xiy__chain_A__EC_1.1.1.86_METAL_0,1,3,3,FE,"[[""4xiy"",""1.1.1.86"",""A_402""]]"
pinmymetal,train,4xsl,4xsl__chain_A__EC_5.3.1.-,4xsl__chain_A__EC_5.3.1.-_METAL_0,5,0,0,MN,"[[""4xsl"",""5.3.1.-"",""A_401""]]"
pinmymetal,train,4xsm,4xsm__chain_A__EC_5.3.1.-,4xsm__chain_A__EC_5.3.1.-_METAL_0,5,0,0,MN,"[[""4xsm"",""5.3.1.-"",""A_401""]]"
pinmymetal,train,4xwg,4xwg__chain_A__EC_2.3.1.43,4xwg__chain_A__EC_2.3.1.43_METAL_1,2,2,2,ZN,"[[""4xwg"",""2.3.1.43"",""A_505""]]"
pinmymetal,train,4y67,4y67__chain_A__EC_1.1.1.267,4y67__chain_A__EC_1.1.1.267_METAL_0,1,0,0,MN,"[[""4y67"",""1.1.1.267"",""A_502""]]"
pinmymetal,train,4y6p,4y6p__chain_A__EC_1.1.1.267,4y6p__chain_A__EC_1.1.1.267_METAL_0,1,0,0,MN,"[[""4y6p"",""1.1.1.267"",""A_502""]]"
pinmymetal,train,4y6r,4y6r__chain_A__EC_1.1.1.267,4y6r__chain_A__EC_1.1.1.267_METAL_0,1,0,0,MN,"[[""4y6r"",""1.1.1.267"",""A_502""]]"
pinmymetal,train,4y6s,4y6s__chain_A__EC_1.1.1.267,4y6s__chain_A__EC_1.1.1.267_METAL_0,1,0,0,MN,"[[""4y6s"",""1.1.1.267"",""A_501""]]"
pinmymetal,train,4ytq,4ytq__chain_A__EC_5.3.1.-,4ytq__chain_A__EC_5.3.1.-_METAL_0,5,0,0,MN,"[[""4ytq"",""5.3.1.-"",""A_401""]]"
pinmymetal,train,4ytr,4ytr__chain_A__EC_5.3.1.-,4ytr__chain_A__EC_5.3.1.-_METAL_0,5,0,0,MN,"[[""4ytr"",""5.3.1.-"",""A_401""]]"
pinmymetal,train,4yts,4yts__chain_A__EC_5.3.1.-,4yts__chain_A__EC_5.3.1.-_METAL_0,5,0,0,MN,"[[""4yts"",""5.3.1.-"",""A_401""]]"
pinmymetal,train,4ytt,4ytt__chain_A__EC_5.3.1.-,4ytt__chain_A__EC_5.3.1.-_METAL_0,5,0,0,MN,"[[""4ytt"",""5.3.1.-"",""A_401""]]"
pinmymetal,train,4ytu,4ytu__chain_A__EC_5.3.1.-,4ytu__chain_A__EC_5.3.1.-_METAL_0,5,0,0,MN,"[[""4ytu"",""5.3.1.-"",""A_401""]]"
pinmymetal,train,4yzg,4yzg__chain_A__EC_3.1.3.16,4yzg__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""4yzg"",""3.1.3.16"",""A_401""],[""4yzg"",""3.1.3.16"",""A_402""]]"
pinmymetal,train,4yzh,4yzh__chain_A__EC_3.1.3.16,4yzh__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""4yzh"",""3.1.3.16"",""A_401""],[""4yzh"",""3.1.3.16"",""A_402""]]"
pinmymetal,train,4z1v,"4z1v__chain_A__EC_1.14.11.30,1.14.11.-","4z1v__chain_A__EC_1.14.11.30,1.14.11.-_METAL_0",1,3,3,FE,"[[""4z1v"",""1.14.11.30;1.14.11.-"",""A_604""]]"
pinmymetal,train,4z2w,"4z2w__chain_A__EC_1.14.11.30,1.14.11.-","4z2w__chain_A__EC_1.14.11.30,1.14.11.-_METAL_0",1,3,3,FE,"[[""4z2w"",""1.14.11.30;1.14.11.-"",""A_403""]]"
pinmymetal,train,4zac,4zac__chain_A__EC_4.1.1.-,4zac__chain_A__EC_4.1.1.-_METAL_0,4,0,0,MN,"[[""4zac"",""4.1.1.-"",""A_603""]]"
pinmymetal,train,4zhn,4zhn__chain_A__EC_1.14.11.33,4zhn__chain_A__EC_1.14.11.33_METAL_0,1,4,3,CO,"[[""4zhn"",""1.14.11.33"",""A_301""]]"
pinmymetal,train,4zng,4zng__chain_C__EC_3.4.13.9,4zng__chain_C__EC_3.4.13.9_METAL_0,3,0,0,MN,"[[""4zng"",""3.4.13.9"",""C_401""]]"
pinmymetal,train,4zvz,4zvz__chain_A__EC_3.1.3.16,4zvz__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""4zvz"",""3.1.3.16"",""A_501""],[""4zvz"",""3.1.3.16"",""A_502""]]"
pinmymetal,train,4zx2,4zx2__chain_A__EC_3.1.3.16,4zx2__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""4zx2"",""3.1.3.16"",""A_501""],[""4zx2"",""3.1.3.16"",""A_502""]]"
pinmymetal,train,5a07,5a07__chain_A__EC_2.4.1.-,5a07__chain_A__EC_2.4.1.-_METAL_0,2,0,0,MN,"[[""5a07"",""2.4.1.-"",""A_501""]]"
pinmymetal,train,5a55,5a55__chain_A__EC_3.2.1.97,5a55__chain_A__EC_3.2.1.97_METAL_0,3,0,0,MN,"[[""5a55"",""3.2.1.97"",""A_2420""]]"
pinmymetal,train,5a56,5a56__chain_A__EC_3.2.1.97,5a56__chain_A__EC_3.2.1.97_METAL_0,3,0,0,MN,"[[""5a56"",""3.2.1.97"",""A_2428""]]"
pinmymetal,train,5a61,5a61__chain_A__EC_3.6.1.25,5a61__chain_A__EC_3.6.1.25_METAL_0,3,0,0,MN,"[[""5a61"",""3.6.1.25"",""A_501""],[""5a61"",""3.6.1.25"",""A_502""]]"
pinmymetal,train,5a7n,5a7n__chain_A__EC_1.14.11.-,5a7n__chain_A__EC_1.14.11.-_METAL_0,1,0,0,MN,"[[""5a7n"",""1.14.11.-"",""A_501""]]"
pinmymetal,train,5ajp,5ajp__chain_A__EC_2.4.1.41,5ajp__chain_A__EC_2.4.1.41_METAL_0,2,0,0,MN,"[[""5ajp"",""2.4.1.41"",""A_1572""]]"
pinmymetal,train,5ao1,5ao1__chain_A__EC_3.1.5.-,5ao1__chain_A__EC_3.1.5.-_METAL_0,3,3,3,FE,"[[""5ao1"",""3.1.5.-"",""A_1584""]]"
pinmymetal,train,5ao2,5ao2__chain_A__EC_3.1.5.-,5ao2__chain_A__EC_3.1.5.-_METAL_0,3,3,3,FE,"[[""5ao2"",""3.1.5.-"",""A_1001""]]"
pinmymetal,train,5avp,5avp__chain_A__EC_5.3.1.-,5avp__chain_A__EC_5.3.1.-_METAL_0,5,0,0,MN,"[[""5avp"",""5.3.1.-"",""A_401""]]"
pinmymetal,train,5bkb,5bkb__chain_A__EC_1.14.11.44,5bkb__chain_A__EC_1.14.11.44_METAL_0,1,0,0,MN,"[[""5bkb"",""1.14.11.44"",""A_501""]]"
pinmymetal,train,5cuo,5cuo__chain_A__EC_2.3.1.222,5cuo__chain_A__EC_2.3.1.222_METAL_0,2,2,2,ZN,"[[""5cuo"",""2.3.1.222"",""A_502""]]"
pinmymetal,train,5cuo,5cuo__chain_A__EC_2.3.1.222,5cuo__chain_A__EC_2.3.1.222_METAL_1,2,2,2,ZN,"[[""5cuo"",""2.3.1.222"",""A_503""]]"
pinmymetal,train,5d9y,"5d9y__chain_A__EC_1.14.11.-,1.14.11.-","5d9y__chain_A__EC_1.14.11.-,1.14.11.-_METAL_0",1,3,3,FE,"[[""5d9y"",""1.14.11.-"",""A_2002""]]"
pinmymetal,train,5den,5den__chain_A__EC_1.14.16.1,5den__chain_A__EC_1.14.16.1_METAL_0,1,3,3,FE,"[[""5den"",""1.14.16.1"",""A_501""]]"
pinmymetal,train,5deu,5deu__chain_A__EC_1.14.11.-,5deu__chain_A__EC_1.14.11.-_METAL_0,1,3,3,FE,"[[""5deu"",""1.14.11.-"",""A_2003""]]"
pinmymetal,train,5e6h,5e6h__chain_A__EC_1.14.11.-,5e6h__chain_A__EC_1.14.11.-_METAL_0,1,0,0,MN,"[[""5e6h"",""1.14.11.-"",""A_601""]]"
pinmymetal,train,5esr,5esr__chain_A__EC_3.8.1.5,5esr__chain_A__EC_3.8.1.5_METAL_4,3,4,3,CO,"[[""5esr"",""3.8.1.5"",""A_406""]]"
